0.0,0.0,-0.0009937759866837947,0.01
-0.00010983230975938341,0.0,-0.0029774003908306784,0.02
-0.0002696393758017037,0.0,-0.00597391006782985,0.03
-0.0004786587101621039,0.00013090232411847765,-0.009975536344691914,0.04
-0.0007324685319108624,0.00028864308074010383,-0.01497460712249669,0.05
-0.0010343637987931475,0.00048040680096481504,-0.020994016051786985,0.06
-0.0013798872423237628,0.0006829226084066709,-0.028030014043479906,0.07
-0.0017682712537488343,0.0009298100161936806,-0.03605173677679082,0.08
-0.002210420027732617,0.0011864680377131592,-0.04507073983549223,0.09
-0.0026981541434611487,0.0014527918670777511,-0.05511003493016485,0.1
-0.0032232773836987963,0.0017474903409456328,-0.06616571356287321,0.11
-0.003800349649603759,0.002066320336992387,-0.07822612623042953,0.12
-0.004417562764551408,0.0024165362536239326,-0.09131045122333459,0.13
-0.005085642142980707,0.0027975359127574953,-0.10539554198278832,0.14
-0.005800200296190803,0.003201233623391469,-0.12047762843671932,0.15
-0.00654932619288752,0.0036121245904387005,-0.13655693848243408,0.16
-0.007351484629473338,0.004067960951648842,-0.15363288588386678,0.17
-0.008194687439113677,0.004530258753523125,-0.17170591357423934,0.18
-0.00909374248806612,0.005021742498808179,-0.19079472840336847,0.19
-0.010044034323753784,0.00554944746993031,-0.21089159022775153,0.2
-0.011029698957698503,0.006097484208630009,-0.23198534626293216,0.21
-0.01205437272679308,0.006669558178847456,-0.25409885924337083,0.22
-0.01310958005144015,0.007268860420273885,-0.2772091893493211,0.23
-0.014218017359349123,0.007891407589864525,-0.30133513635144504,0.24
-0.015375029989158616,0.008551908218677793,-0.3264726940320702,0.25
-0.016560928489239752,0.00923450444402998,-0.352610857751279,0.26
-0.01778313900503919,0.009927702896731184,-0.3797611125580194,0.27
-0.01905588629779236,0.010653867005945958,-0.4079075149388626,0.28
-0.020356105108053985,0.01139744817642734,-0.43706216970206613,0.29
-0.02172522039590406,0.01216986997464206,-0.46723171928294216,0.3
-0.023143449316908496,0.012970658886611698,-0.4984164964881998,0.31
-0.02459505811399603,0.013810693957453492,-0.5306166134107975,0.32
-0.026094320094981253,0.01467397202598974,-0.5638089539065991,0.33
-0.027637059377357717,0.015548796731302907,-0.5979975816838492,0.34
-0.02920750380616734,0.016450005893046384,-0.633178745365589,0.35000000000000003
-0.03082118930469344,0.017362696864863796,-0.6693867923774772,0.36
-0.032481216586452956,0.01829426066213923,-0.7066176463808195,0.37
-0.034175110948487894,0.019243926842419764,-0.744844746752483,0.38
-0.03589529955085484,0.020215504124391315,-0.7840873478632122,0.39
-0.03764091592025637,0.021227235068011368,-0.8243259399610541,0.4
-0.039419568676629,0.02226748086878047,-0.8655720025636017,0.41000000000000003
-0.04122308710575079,0.02331287631431721,-0.9078146403080201,0.42
-0.043081976311106836,0.024371535567654038,-0.9510797002193695,0.43
-0.04497590593351635,0.025442630026815363,-0.995337026963349,0.44
-0.04689713360560447,0.02654502086248707,-1.0406017607716873,0.45
-0.04885719541744516,0.027659702453689455,-1.086889254542152,0.46
-0.050859302919156836,0.028786373684735914,-1.1341955469311702,0.47000000000000003
-0.05289821602531223,0.02990897069482361,-1.182486556472816,0.48
-0.05496225831411292,0.03104265709252528,-1.2317699595452523,0.49
-0.057055012642121955,0.03219491848319548,-1.2820493084397884,0.5
